state,county_code,county_name,state_county,date,value
CA,113,Yolo County,CA-113,201705,68.4
CA,113,Yolo County,CA-113,201805,66.7
CA,113,Yolo County,CA-113,201905,63.6
CA,113,Yolo County,CA-113,202005,68.5
CA,113,Yolo County,CA-113,202105,70.2
CA,113,Yolo County,CA-113,202205,67.3
CA,113,Yolo County,CA-113,202305,64.9
CA,115,Yuba County,CA-115,201305,66.6
CA,115,Yuba County,CA-115,201405,67.7
CA,115,Yuba County,CA-115,201505,64.4
CA,115,Yuba County,CA-115,201605,66.1
CA,115,Yuba County,CA-115,201705,67.3
CA,115,Yuba County,CA-115,201805,66
CA,115,Yuba County,CA-115,201905,61.9
CA,115,Yuba County,CA-115,202005,66.8
CA,115,Yuba County,CA-115,202105,68.6
CA,115,Yuba County,CA-115,202205,65.1
CA,115,Yuba County,CA-115,202305,64.8
