state,county_code,county_name,state_county,date,value,year,month
CA,013,Contra Costa County,CA-013,201404,1.72,2014,4
CA,013,Contra Costa County,CA-013,201504,1.09,2015,4
CA,013,Contra Costa County,CA-013,201604,1.65,2016,4
CA,013,Contra Costa County,CA-013,201704,2.57,2017,4
CA,013,Contra Costa County,CA-013,201804,2.39,2018,4
CA,013,Contra Costa County,CA-013,201904,0.39,2019,4
CA,013,Contra Costa County,CA-013,202004,1.18,2020,4
CA,013,Contra Costa County,CA-013,202104,0.06,2021,4
CA,013,Contra Costa County,CA-013,202204,1.18,2022,4
CA,013,Contra Costa County,CA-013,202304,0.13,2023,4
CA,015,Del Norte County,CA-015,201304,4.01,2013,4
CA,015,Del Norte County,CA-015,201404,2.91,2014,4
CA,015,Del Norte County,CA-015,201504,4.36,2015,4
CA,015,Del Norte County,CA-015,201604,4.37,2016,4
CA,015,Del Norte County,CA-015,201704,11.46,2017,4
CA,015,Del Norte County,CA-015,201804,7.41,2018,4
CA,015,Del Norte County,CA-015,201904,10.27,2019,4
CA,015,Del Norte County,CA-015,202004,2.9,2020,4
CA,015,Del Norte County,CA-015,202104,1.25,2021,4
CA,015,Del Norte County,CA-015,202204,9.27,2022,4
CA,015,Del Norte County,CA-015,202304,6.49,2023,4
CA,017,El Dorado County,CA-017,201304,1.85,2013,4
CA,017,El Dorado County,CA-017,201404,2.63,2014,4
CA,017,El Dorado County,CA-017,201504,3.41,2015,4
CA,017,El Dorado County,CA-017,201604,3.9,2016,4
CA,017,El Dorado County,CA-017,201704,7.45,2017,4
CA,017,El Dorado County,CA-017,201804,4.76,2018,4
CA,017,El Dorado County,CA-017,201904,2.81,2019,4
CA,017,El Dorado County,CA-017,202004,3.9,2020,4
CA,017,El Dorado County,CA-017,202104,0.66,2021,4
CA,017,El Dorado County,CA-017,202204,5.93,2022,4
CA,017,El Dorado County,CA-017,202304,0.72,2023,4
CA,019,Fresno County,CA-019,201304,0.42,2013,4
CA,019,Fresno County,CA-019,201404,1.51,2014,4
CA,019,Fresno County,CA-019,201504,1.01,2015,4
CA,019,Fresno County,CA-019,201604,1.94,2016,4
CA,019,Fresno County,CA-019,201704,3.01,2017,4
CA,019,Fresno County,CA-019,201804,1.71,2018,4
CA,019,Fresno County,CA-019,201904,0.63,2019,4
CA,019,Fresno County,CA-019,202004,2.76,2020,4
CA,019,Fresno County,CA-019,202104,0.18,2021,4
CA,019,Fresno County,CA-019,202204,0.89,2022,4
CA,019,Fresno County,CA-019,202304,0.02,2023,4
CA,021,Glenn County,CA-021,201304,1.06,2013,4
CA,021,Glenn County,CA-021,201404,1.36,2014,4
CA,021,Glenn County,CA-021,201504,1.7,2015,4
CA,021,Glenn County,CA-021,201604,0.88,2016,4
CA,021,Glenn County,CA-021,201704,2.67,2017,4
CA,021,Glenn County,CA-021,201804,3.33,2018,4
CA,021,Glenn County,CA-021,201904,0.49,2019,4
CA,021,Glenn County,CA-021,202004,0.62,2020,4
CA,021,Glenn County,CA-021,202104,0.26,2021,4
CA,021,Glenn County,CA-021,202204,0.79,2022,4
CA,021,Glenn County,CA-021,202304,0.66,2023,4
CA,023,Humboldt County,CA-023,201304,2.86,2013,4
CA,023,Humboldt County,CA-023,201404,1.93,2014,4
CA,023,Humboldt County,CA-023,201504,3.29,2015,4
CA,023,Humboldt County,CA-023,201604,3.52,2016,4
CA,023,Humboldt County,CA-023,201704,8.43,2017,4
CA,023,Humboldt County,CA-023,201804,6.23,2018,4
CA,023,Humboldt County,CA-023,201904,4.03,2019,4
CA,023,Humboldt County,CA-023,202004,2.59,2020,4
CA,023,Humboldt County,CA-023,202104,0.91,2021,4
CA,023,Humboldt County,CA-023,202204,6.66,2022,4
CA,023,Humboldt County,CA-023,202304,3.35,2023,4
CA,025,Imperial County,CA-025,201304,0,2013,4
CA,025,Imperial County,CA-025,201404,0.01,2014,4
CA,025,Imperial County,CA-025,201504,0.02,2015,4
CA,025,Imperial County,CA-025,201604,0.26,2016,4
CA,025,Imperial County,CA-025,201704,0,2017,4
CA,025,Imperial County,CA-025,201804,0.03,2018,4
CA,025,Imperial County,CA-025,201904,0.07,2019,4
CA,025,Imperial County,CA-025,202004,0.38,2020,4
CA,025,Imperial County,CA-025,202104,0.01,2021,4
CA,025,Imperial County,CA-025,202204,0,2022,4
CA,025,Imperial County,CA-025,202304,0,2023,4
CA,027,Inyo County,CA-027,201304,0.02,2013,4
CA,027,Inyo County,CA-027,201404,0.17,2014,4
CA,027,Inyo County,CA-027,201504,0.06,2015,4
CA,027,Inyo County,CA-027,201604,0.98,2016,4
CA,027,Inyo County,CA-027,201704,0.56,2017,4
CA,027,Inyo County,CA-027,201804,0.25,2018,4
CA,027,Inyo County,CA-027,201904,0.17,2019,4
CA,027,Inyo County,CA-027,202004,0.96,2020,4
CA,027,Inyo County,CA-027,202104,0.04,2021,4
CA,027,Inyo County,CA-027,202204,0.04,2022,4
CA,027,Inyo County,CA-027,202304,0,2023,4
CA,029,Kern County,CA-029,201304,0.08,2013,4
CA,029,Kern County,CA-029,201404,0.59,2014,4
CA,029,Kern County,CA-029,201504,0.21,2015,4
CA,029,Kern County,CA-029,201604,0.92,2016,4
CA,029,Kern County,CA-029,201704,0.25,2017,4
CA,029,Kern County,CA-029,201804,0.31,2018,4
CA,029,Kern County,CA-029,201904,0.24,2019,4
CA,029,Kern County,CA-029,202004,2.25,2020,4
CA,029,Kern County,CA-029,202104,0.2,2021,4
CA,029,Kern County,CA-029,202204,0.36,2022,4
CA,029,Kern County,CA-029,202304,0.02,2023,4
CA,031,Kings County,CA-031,201304,0.06,2013,4
CA,031,Kings County,CA-031,201404,0.24,2014,4
CA,031,Kings County,CA-031,201504,0.48,2015,4
CA,031,Kings County,CA-031,201604,0.48,2016,4
CA,031,Kings County,CA-031,201704,0.7,2017,4
CA,031,Kings County,CA-031,201804,0.34,2018,4
CA,031,Kings County,CA-031,201904,0.29,2019,4
CA,031,Kings County,CA-031,202004,1.29,2020,4
CA,031,Kings County,CA-031,202104,0.13,2021,4
CA,031,Kings County,CA-031,202204,0.19,2022,4
CA,031,Kings County,CA-031,202304,0,2023,4
CA,033,Lake County,CA-033,201304,1.5,2013,4
CA,033,Lake County,CA-033,201404,2.04,2014,4
CA,033,Lake County,CA-033,201504,2.52,2015,4
CA,033,Lake County,CA-033,201604,1.35,2016,4
CA,033,Lake County,CA-033,201704,5.61,2017,4
CA,033,Lake County,CA-033,201804,5.53,2018,4
CA,033,Lake County,CA-033,201904,1.9,2019,4
CA,033,Lake County,CA-033,202004,1.41,2020,4
CA,033,Lake County,CA-033,202104,0.41,2021,4
CA,033,Lake County,CA-033,202204,3.35,2022,4
CA,033,Lake County,CA-033,202304,0.97,2023,4
CA,035,Lassen County,CA-035,201304,0.92,2013,4
CA,035,Lassen County,CA-035,201404,1.32,2014,4
CA,035,Lassen County,CA-035,201504,0.91,2015,4
CA,035,Lassen County,CA-035,201604,1.79,2016,4
CA,035,Lassen County,CA-035,201704,3.78,2017,4
CA,035,Lassen County,CA-035,201804,3.69,2018,4
CA,035,Lassen County,CA-035,201904,2.15,2019,4
CA,035,Lassen County,CA-035,202004,0.91,2020,4
CA,035,Lassen County,CA-035,202104,0.53,2021,4
CA,035,Lassen County,CA-035,202204,2.72,2022,4
CA,035,Lassen County,CA-035,202304,0.5,2023,4
CA,037,Los Angeles County,CA-037,201304,0.03,2013,4
CA,037,Los Angeles County,CA-037,201404,0.51,2014,4
CA,037,Los Angeles County,CA-037,201504,0.23,2015,4
CA,037,Los Angeles County,CA-037,201604,0.43,2016,4
CA,037,Los Angeles County,CA-037,201704,0.11,2017,4
CA,037,Los Angeles County,CA-037,201804,0.06,2018,4
CA,037,Los Angeles County,CA-037,201904,0.14,2019,4
CA,037,Los Angeles County,CA-037,202004,3.81,2020,4
CA,037,Los Angeles County,CA-037,202104,0.04,2021,4
CA,037,Los Angeles County,CA-037,202204,0.31,2022,4
CA,037,Los Angeles County,CA-037,202304,0.11,2023,4
CA,039,Madera County,CA-039,201304,0.87,2013,4
CA,039,Madera County,CA-039,201404,1.59,2014,4
CA,039,Madera County,CA-039,201504,1.69,2015,4
CA,039,Madera County,CA-039,201604,2.53,2016,4
CA,039,Madera County,CA-039,201704,3.25,2017,4
CA,039,Madera County,CA-039,201804,2.18,2018,4
CA,039,Madera County,CA-039,201904,0.86,2019,4
CA,039,Madera County,CA-039,202004,3.09,2020,4
CA,039,Madera County,CA-039,202104,0.29,2021,4
CA,039,Madera County,CA-039,202204,1.77,2022,4
CA,039,Madera County,CA-039,202304,0.06,2023,4
CA,041,Marin County,CA-041,201304,1.52,2013,4
CA,041,Marin County,CA-041,201404,2.05,2014,4
CA,041,Marin County,CA-041,201504,1.88,2015,4
CA,041,Marin County,CA-041,201604,1.51,2016,4
CA,041,Marin County,CA-041,201704,4.65,2017,4
CA,041,Marin County,CA-041,201804,5.04,2018,4
CA,041,Marin County,CA-041,201904,1.13,2019,4
CA,041,Marin County,CA-041,202004,1.47,2020,4
CA,041,Marin County,CA-041,202104,0.09,2021,4
CA,041,Marin County,CA-041,202204,2.43,2022,4
CA,041,Marin County,CA-041,202304,0.62,2023,4
CA,043,Mariposa County,CA-043,201304,1.14,2013,4
CA,043,Mariposa County,CA-043,201404,2.01,2014,4
CA,043,Mariposa County,CA-043,201504,2.11,2015,4
CA,043,Mariposa County,CA-043,201604,3.31,2016,4
CA,043,Mariposa County,CA-043,201704,4.76,2017,4
CA,043,Mariposa County,CA-043,201804,3.4,2018,4
CA,043,Mariposa County,CA-043,201904,1.18,2019,4
CA,043,Mariposa County,CA-043,202004,3.45,2020,4
CA,043,Mariposa County,CA-043,202104,0.55,2021,4
CA,043,Mariposa County,CA-043,202204,2.86,2022,4
CA,043,Mariposa County,CA-043,202304,0.14,2023,4
CA,045,Mendocino County,CA-045,201304,2.18,2013,4
CA,045,Mendocino County,CA-045,201404,2.09,2014,4
CA,045,Mendocino County,CA-045,201504,3.08,2015,4
CA,045,Mendocino County,CA-045,201604,2.04,2016,4
CA,045,Mendocino County,CA-045,201704,5.88,2017,4
CA,045,Mendocino County,CA-045,201804,7.38,2018,4
CA,045,Mendocino County,CA-045,201904,2.22,2019,4
CA,045,Mendocino County,CA-045,202004,1.57,2020,4
CA,045,Mendocino County,CA-045,202104,0.72,2021,4
CA,045,Mendocino County,CA-045,202204,5.33,2022,4
CA,045,Mendocino County,CA-045,202304,1.74,2023,4
CA,047,Merced County,CA-047,201304,0.41,2013,4
CA,047,Merced County,CA-047,201404,0.63,2014,4
CA,047,Merced County,CA-047,201504,0.66,2015,4
CA,047,Merced County,CA-047,201604,1.79,2016,4
CA,047,Merced County,CA-047,201704,1.02,2017,4
CA,047,Merced County,CA-047,201804,1.06,2018,4
CA,047,Merced County,CA-047,201904,0.12,2019,4
CA,047,Merced County,CA-047,202004,1.14,2020,4
CA,047,Merced County,CA-047,202104,0.02,2021,4
CA,047,Merced County,CA-047,202204,0.74,2022,4
CA,047,Merced County,CA-047,202304,0.05,2023,4
CA,049,Modoc County,CA-049,201304,1.54,2013,4
CA,049,Modoc County,CA-049,201404,1.1,2014,4
CA,049,Modoc County,CA-049,201504,0.77,2015,4
CA,049,Modoc County,CA-049,201604,1.3,2016,4
CA,049,Modoc County,CA-049,201704,2.51,2017,4
CA,049,Modoc County,CA-049,201804,3.1,2018,4
CA,049,Modoc County,CA-049,201904,2.64,2019,4
CA,049,Modoc County,CA-049,202004,0.67,2020,4
CA,049,Modoc County,CA-049,202104,0.74,2021,4
CA,049,Modoc County,CA-049,202204,2.73,2022,4
CA,049,Modoc County,CA-049,202304,0.77,2023,4
CA,051,Mono County,CA-051,201304,0.5,2013,4
CA,051,Mono County,CA-051,201404,0.5,2014,4
CA,051,Mono County,CA-051,201504,0.77,2015,4
CA,051,Mono County,CA-051,201604,1.98,2016,4
CA,051,Mono County,CA-051,201704,2.88,2017,4
CA,051,Mono County,CA-051,201804,1.45,2018,4
CA,051,Mono County,CA-051,201904,0.36,2019,4
CA,051,Mono County,CA-051,202004,1.86,2020,4
CA,051,Mono County,CA-051,202104,0.19,2021,4
CA,051,Mono County,CA-051,202204,0.58,2022,4
CA,051,Mono County,CA-051,202304,0.12,2023,4
CA,053,Monterey County,CA-053,201304,0.3,2013,4
CA,053,Monterey County,CA-053,201404,1.46,2014,4
CA,053,Monterey County,CA-053,201504,1.24,2015,4
CA,053,Monterey County,CA-053,201604,0.77,2016,4
CA,053,Monterey County,CA-053,201704,1.74,2017,4
CA,053,Monterey County,CA-053,201804,1.24,2018,4
CA,053,Monterey County,CA-053,201904,0.38,2019,4
CA,053,Monterey County,CA-053,202004,2.49,2020,4
CA,053,Monterey County,CA-053,202104,0.05,2021,4
CA,053,Monterey County,CA-053,202204,0.79,2022,4
CA,053,Monterey County,CA-053,202304,0.06,2023,4
CA,055,Napa County,CA-055,201304,1.05,2013,4
CA,055,Napa County,CA-055,201404,2,2014,4
CA,055,Napa County,CA-055,201504,1.63,2015,4
CA,055,Napa County,CA-055,201604,1.31,2016,4
CA,055,Napa County,CA-055,201704,3.68,2017,4
CA,055,Napa County,CA-055,201804,3.1,2018,4
CA,055,Napa County,CA-055,201904,0.96,2019,4
CA,055,Napa County,CA-055,202004,1.16,2020,4
CA,055,Napa County,CA-055,202104,0.15,2021,4
CA,055,Napa County,CA-055,202204,1.87,2022,4
CA,055,Napa County,CA-055,202304,0.37,2023,4
CA,057,Nevada County,CA-057,201304,1.43,2013,4
CA,057,Nevada County,CA-057,201404,2.82,2014,4
CA,057,Nevada County,CA-057,201504,3.29,2015,4
CA,057,Nevada County,CA-057,201604,3.18,2016,4
CA,057,Nevada County,CA-057,201704,9.37,2017,4
CA,057,Nevada County,CA-057,201804,5.49,2018,4
CA,057,Nevada County,CA-057,201904,3.29,2019,4
CA,057,Nevada County,CA-057,202004,3.85,2020,4
CA,057,Nevada County,CA-057,202104,0.59,2021,4
CA,057,Nevada County,CA-057,202204,6.38,2022,4
CA,057,Nevada County,CA-057,202304,1.45,2023,4
CA,059,Orange County,CA-059,201304,0.03,2013,4
CA,059,Orange County,CA-059,201404,0.58,2014,4
CA,059,Orange County,CA-059,201504,0.22,2015,4
CA,059,Orange County,CA-059,201604,0.29,2016,4
CA,059,Orange County,CA-059,201704,0.07,2017,4
CA,059,Orange County,CA-059,201804,0.03,2018,4
CA,059,Orange County,CA-059,201904,0.13,2019,4
CA,059,Orange County,CA-059,202004,3.39,2020,4
CA,059,Orange County,CA-059,202104,0.02,2021,4
CA,059,Orange County,CA-059,202204,0.21,2022,4
CA,059,Orange County,CA-059,202304,0.07,2023,4
CA,061,Placer County,CA-061,201304,1.33,2013,4
CA,061,Placer County,CA-061,201404,2.53,2014,4
CA,061,Placer County,CA-061,201504,3.23,2015,4
CA,061,Placer County,CA-061,201604,3.4,2016,4
CA,061,Placer County,CA-061,201704,7.91,2017,4
CA,061,Placer County,CA-061,201804,5.05,2018,4
CA,061,Placer County,CA-061,201904,2.71,2019,4
CA,061,Placer County,CA-061,202004,3.52,2020,4
CA,061,Placer County,CA-061,202104,0.59,2021,4
CA,061,Placer County,CA-061,202204,5.8,2022,4
CA,061,Placer County,CA-061,202304,1.07,2023,4
CA,063,Plumas County,CA-063,201304,1.09,2013,4
CA,063,Plumas County,CA-063,201404,1.55,2014,4
CA,063,Plumas County,CA-063,201504,1.86,2015,4
CA,063,Plumas County,CA-063,201604,2.68,2016,4
CA,063,Plumas County,CA-063,201704,8.73,2017,4
CA,063,Plumas County,CA-063,201804,4.47,2018,4
CA,063,Plumas County,CA-063,201904,2.79,2019,4
CA,063,Plumas County,CA-063,202004,2.37,2020,4
CA,063,Plumas County,CA-063,202104,0.76,2021,4
CA,063,Plumas County,CA-063,202204,5.09,2022,4
CA,063,Plumas County,CA-063,202304,1.39,2023,4
CA,065,Riverside County,CA-065,201304,0.01,2013,4
CA,065,Riverside County,CA-065,201404,0.27,2014,4
CA,065,Riverside County,CA-065,201504,0.2,2015,4
CA,065,Riverside County,CA-065,201604,0.74,2016,4
CA,065,Riverside County,CA-065,201704,0.01,2017,4
CA,065,Riverside County,CA-065,201804,0,2018,4
CA,065,Riverside County,CA-065,201904,0.11,2019,4
CA,065,Riverside County,CA-065,202004,1.9,2020,4
CA,065,Riverside County,CA-065,202104,0.05,2021,4
CA,065,Riverside County,CA-065,202204,0.12,2022,4
CA,065,Riverside County,CA-065,202304,0.01,2023,4
CA,067,Sacramento County,CA-067,201304,0.8,2013,4
CA,067,Sacramento County,CA-067,201404,1.99,2014,4
CA,067,Sacramento County,CA-067,201504,1.94,2015,4
CA,067,Sacramento County,CA-067,201604,1.51,2016,4
CA,067,Sacramento County,CA-067,201704,3.4,2017,4
CA,067,Sacramento County,CA-067,201804,2.67,2018,4
CA,067,Sacramento County,CA-067,201904,0.76,2019,4
CA,067,Sacramento County,CA-067,202004,1.9,2020,4
CA,067,Sacramento County,CA-067,202104,0.03,2021,4
CA,067,Sacramento County,CA-067,202204,1.13,2022,4
CA,067,Sacramento County,CA-067,202304,0.21,2023,4
CA,069,San Benito County,CA-069,201304,0.24,2013,4
CA,069,San Benito County,CA-069,201404,1.19,2014,4
CA,069,San Benito County,CA-069,201504,0.95,2015,4
CA,069,San Benito County,CA-069,201604,1.29,2016,4
CA,069,San Benito County,CA-069,201704,1.22,2017,4
CA,069,San Benito County,CA-069,201804,1.04,2018,4
CA,069,San Benito County,CA-069,201904,0.37,2019,4
CA,069,San Benito County,CA-069,202004,1.97,2020,4
CA,069,San Benito County,CA-069,202104,0.04,2021,4
CA,069,San Benito County,CA-069,202204,0.63,2022,4
CA,069,San Benito County,CA-069,202304,0.09,2023,4
CA,071,San Bernardino County,CA-071,201304,0.02,2013,4
CA,071,San Bernardino County,CA-071,201404,0.25,2014,4
CA,071,San Bernardino County,CA-071,201504,0.19,2015,4
CA,071,San Bernardino County,CA-071,201604,0.83,2016,4
CA,071,San Bernardino County,CA-071,201704,0.02,2017,4
CA,071,San Bernardino County,CA-071,201804,0,2018,4
CA,071,San Bernardino County,CA-071,201904,0.18,2019,4
CA,071,San Bernardino County,CA-071,202004,1.33,2020,4
CA,071,San Bernardino County,CA-071,202104,0.01,2021,4
CA,071,San Bernardino County,CA-071,202204,0.07,2022,4
CA,071,San Bernardino County,CA-071,202304,0.01,2023,4
CA,073,San Diego County,CA-073,201304,0.05,2013,4
CA,073,San Diego County,CA-073,201404,0.71,2014,4
CA,073,San Diego County,CA-073,201504,0.31,2015,4
CA,073,San Diego County,CA-073,201604,0.84,2016,4
CA,073,San Diego County,CA-073,201704,0.01,2017,4
CA,073,San Diego County,CA-073,201804,0.03,2018,4
CA,073,San Diego County,CA-073,201904,0.29,2019,4
CA,073,San Diego County,CA-073,202004,3.37,2020,4
CA,073,San Diego County,CA-073,202104,0.18,2021,4
CA,073,San Diego County,CA-073,202204,0.26,2022,4
CA,073,San Diego County,CA-073,202304,0.09,2023,4
CA,075,San Francisco County,CA-075,201304,1.14,2013,4
CA,075,San Francisco County,CA-075,201404,1.74,2014,4
CA,075,San Francisco County,CA-075,201504,1.54,2015,4
CA,075,San Francisco County,CA-075,201604,1.48,2016,4
CA,075,San Francisco County,CA-075,201704,2.9,2017,4
CA,075,San Francisco County,CA-075,201804,4.12,2018,4
CA,075,San Francisco County,CA-075,201904,0.47,2019,4
CA,075,San Francisco County,CA-075,202004,1.18,2020,4
CA,075,San Francisco County,CA-075,202104,0.11,2021,4
CA,075,San Francisco County,CA-075,202204,1.58,2022,4
CA,075,San Francisco County,CA-075,202304,0.27,2023,4
CA,077,San Joaquin County,CA-077,201304,0.57,2013,4
CA,077,San Joaquin County,CA-077,201404,1.13,2014,4
CA,077,San Joaquin County,CA-077,201504,1.04,2015,4
CA,077,San Joaquin County,CA-077,201604,2.15,2016,4
CA,077,San Joaquin County,CA-077,201704,2.15,2017,4
CA,077,San Joaquin County,CA-077,201804,2.13,2018,4
CA,077,San Joaquin County,CA-077,201904,0.59,2019,4
CA,077,San Joaquin County,CA-077,202004,1.17,2020,4
CA,077,San Joaquin County,CA-077,202104,0.07,2021,4
CA,077,San Joaquin County,CA-077,202204,0.82,2022,4
CA,077,San Joaquin County,CA-077,202304,0.15,2023,4
CA,079,San Luis Obispo County,CA-079,201304,0.09,2013,4
CA,079,San Luis Obispo County,CA-079,201404,0.9,2014,4
CA,079,San Luis Obispo County,CA-079,201504,0.72,2015,4
CA,079,San Luis Obispo County,CA-079,201604,0.42,2016,4
CA,079,San Luis Obispo County,CA-079,201704,1.45,2017,4
CA,079,San Luis Obispo County,CA-079,201804,0.33,2018,4
CA,079,San Luis Obispo County,CA-079,201904,0.17,2019,4
CA,079,San Luis Obispo County,CA-079,202004,2.58,2020,4
CA,079,San Luis Obispo County,CA-079,202104,0.08,2021,4
CA,079,San Luis Obispo County,CA-079,202204,0.46,2022,4
CA,079,San Luis Obispo County,CA-079,202304,0,2023,4
CA,081,San Mateo County,CA-081,201304,0.92,2013,4
CA,081,San Mateo County,CA-081,201404,1.83,2014,4
CA,081,San Mateo County,CA-081,201504,1.51,2015,4
CA,081,San Mateo County,CA-081,201604,2.15,2016,4
CA,081,San Mateo County,CA-081,201704,3.28,2017,4
CA,081,San Mateo County,CA-081,201804,3.13,2018,4
CA,081,San Mateo County,CA-081,201904,0.87,2019,4
CA,081,San Mateo County,CA-081,202004,1.94,2020,4
CA,081,San Mateo County,CA-081,202104,0.08,2021,4
CA,081,San Mateo County,CA-081,202204,2.19,2022,4
CA,081,San Mateo County,CA-081,202304,0.29,2023,4
CA,083,Santa Barbara County,CA-083,201304,0.08,2013,4
CA,083,Santa Barbara County,CA-083,201404,0.64,2014,4
CA,083,Santa Barbara County,CA-083,201504,0.37,2015,4
CA,083,Santa Barbara County,CA-083,201604,0.63,2016,4
CA,083,Santa Barbara County,CA-083,201704,0.58,2017,4
CA,083,Santa Barbara County,CA-083,201804,0.19,2018,4
CA,083,Santa Barbara County,CA-083,201904,0.18,2019,4
CA,083,Santa Barbara County,CA-083,202004,3.58,2020,4
CA,083,Santa Barbara County,CA-083,202104,0.1,2021,4
CA,083,Santa Barbara County,CA-083,202204,0.37,2022,4
CA,083,Santa Barbara County,CA-083,202304,0.02,2023,4
CA,085,Santa Clara County,CA-085,201304,0.68,2013,4
CA,085,Santa Clara County,CA-085,201404,1.7,2014,4
CA,085,Santa Clara County,CA-085,201504,1.28,2015,4
CA,085,Santa Clara County,CA-085,201604,2.14,2016,4
CA,085,Santa Clara County,CA-085,201704,2.79,2017,4
CA,085,Santa Clara County,CA-085,201804,2.68,2018,4
CA,085,Santa Clara County,CA-085,201904,0.74,2019,4
CA,085,Santa Clara County,CA-085,202004,2.32,2020,4
CA,085,Santa Clara County,CA-085,202104,0.15,2021,4
CA,085,Santa Clara County,CA-085,202204,1.67,2022,4
CA,085,Santa Clara County,CA-085,202304,0.12,2023,4
CA,087,Santa Cruz County,CA-087,201304,0.94,2013,4
CA,087,Santa Cruz County,CA-087,201404,1.66,2014,4
CA,087,Santa Cruz County,CA-087,201504,1.85,2015,4
CA,087,Santa Cruz County,CA-087,201604,1.68,2016,4
CA,087,Santa Cruz County,CA-087,201704,4.06,2017,4
CA,087,Santa Cruz County,CA-087,201804,3.17,2018,4
CA,087,Santa Cruz County,CA-087,201904,0.87,2019,4
CA,087,Santa Cruz County,CA-087,202004,3.02,2020,4
CA,087,Santa Cruz County,CA-087,202104,0.09,2021,4
CA,087,Santa Cruz County,CA-087,202204,2.68,2022,4
CA,087,Santa Cruz County,CA-087,202304,0.3,2023,4
CA,089,Shasta County,CA-089,201304,1.87,2013,4
CA,089,Shasta County,CA-089,201404,1.46,2014,4
CA,089,Shasta County,CA-089,201504,1.64,2015,4
CA,089,Shasta County,CA-089,201604,2.01,2016,4
CA,089,Shasta County,CA-089,201704,6.67,2017,4
CA,089,Shasta County,CA-089,201804,5.39,2018,4
CA,089,Shasta County,CA-089,201904,4.1,2019,4
CA,089,Shasta County,CA-089,202004,1.48,2020,4
