state,county_code,county_name,state_county,date,value,year,month
CA,009,Calaveras County,CA-009,202006,0.07,2020,6
CA,009,Calaveras County,CA-009,202106,0.08,2021,6
CA,009,Calaveras County,CA-009,202206,0.25,2022,6
CA,009,Calaveras County,CA-009,202306,0.17,2023,6
CA,011,Colusa County,CA-011,201306,0.45,2013,6
CA,011,Colusa County,CA-011,201406,0.01,2014,6
CA,011,Colusa County,CA-011,201506,0.02,2015,6
CA,011,Colusa County,CA-011,201606,0.13,2016,6
CA,011,Colusa County,CA-011,201706,0.63,2017,6
CA,011,Colusa County,CA-011,201806,0,2018,6
CA,011,Colusa County,CA-011,201906,0,2019,6
CA,011,Colusa County,CA-011,202006,0.02,2020,6
CA,011,Colusa County,CA-011,202106,0.01,2021,6
CA,011,Colusa County,CA-011,202206,0.4,2022,6
CA,011,Colusa County,CA-011,202306,0.01,2023,6
CA,013,Contra Costa County,CA-013,201306,0.2,2013,6
CA,013,Contra Costa County,CA-013,201406,0.01,2014,6
CA,013,Contra Costa County,CA-013,201506,0.27,2015,6
CA,013,Contra Costa County,CA-013,201606,0,2016,6
CA,013,Contra Costa County,CA-013,201706,0.08,2017,6
CA,013,Contra Costa County,CA-013,201806,0,2018,6
CA,013,Contra Costa County,CA-013,201906,0,2019,6
CA,013,Contra Costa County,CA-013,202006,0,2020,6
CA,013,Contra Costa County,CA-013,202106,0,2021,6
CA,013,Contra Costa County,CA-013,202206,0.09,2022,6
CA,013,Contra Costa County,CA-013,202306,0.01,2023,6
CA,015,Del Norte County,CA-015,201306,1.33,2013,6
CA,015,Del Norte County,CA-015,201406,0.95,2014,6
CA,015,Del Norte County,CA-015,201506,0.45,2015,6
CA,015,Del Norte County,CA-015,201606,0.61,2016,6
CA,015,Del Norte County,CA-015,201706,1.64,2017,6
CA,015,Del Norte County,CA-015,201806,1.34,2018,6
CA,015,Del Norte County,CA-015,201906,0.01,2019,6
CA,015,Del Norte County,CA-015,202006,1,2020,6
CA,015,Del Norte County,CA-015,202106,3.15,2021,6
CA,015,Del Norte County,CA-015,202206,3.53,2022,6
CA,015,Del Norte County,CA-015,202306,0.21,2023,6
CA,017,El Dorado County,CA-017,201306,1.21,2013,6
CA,017,El Dorado County,CA-017,201406,0.02,2014,6
CA,017,El Dorado County,CA-017,201506,0.85,2015,6
CA,017,El Dorado County,CA-017,201606,0.03,2016,6
CA,017,El Dorado County,CA-017,201706,0.56,2017,6
CA,017,El Dorado County,CA-017,201806,0.02,2018,6
CA,017,El Dorado County,CA-017,201906,0.18,2019,6
CA,017,El Dorado County,CA-017,202006,0.27,2020,6
CA,017,El Dorado County,CA-017,202106,0.08,2021,6
CA,017,El Dorado County,CA-017,202206,0.91,2022,6
CA,017,El Dorado County,CA-017,202306,0.82,2023,6
CA,019,Fresno County,CA-019,201306,0.03,2013,6
CA,019,Fresno County,CA-019,201406,0.01,2014,6
CA,019,Fresno County,CA-019,201506,0.18,2015,6
CA,019,Fresno County,CA-019,201606,0.25,2016,6
CA,019,Fresno County,CA-019,201706,0.09,2017,6
CA,019,Fresno County,CA-019,201806,0,2018,6
CA,019,Fresno County,CA-019,201906,0.08,2019,6
CA,019,Fresno County,CA-019,202006,0.04,2020,6
CA,019,Fresno County,CA-019,202106,0.01,2021,6
CA,019,Fresno County,CA-019,202206,0.05,2022,6
CA,019,Fresno County,CA-019,202306,0.41,2023,6
CA,021,Glenn County,CA-021,201306,0.4,2013,6
CA,021,Glenn County,CA-021,201406,0,2014,6
CA,021,Glenn County,CA-021,201506,0.07,2015,6
CA,021,Glenn County,CA-021,201606,0.45,2016,6
CA,021,Glenn County,CA-021,201706,0.17,2017,6
CA,021,Glenn County,CA-021,201806,0.01,2018,6
CA,021,Glenn County,CA-021,201906,0,2019,6
CA,021,Glenn County,CA-021,202006,0.12,2020,6
CA,021,Glenn County,CA-021,202106,0.07,2021,6
CA,021,Glenn County,CA-021,202206,0.5,2022,6
CA,021,Glenn County,CA-021,202306,0.06,2023,6
CA,023,Humboldt County,CA-023,201306,0.86,2013,6
CA,023,Humboldt County,CA-023,201406,0.38,2014,6
CA,023,Humboldt County,CA-023,201506,0.17,2015,6
CA,023,Humboldt County,CA-023,201606,0.3,2016,6
CA,023,Humboldt County,CA-023,201706,0.79,2017,6
CA,023,Humboldt County,CA-023,201806,0.42,2018,6
CA,023,Humboldt County,CA-023,201906,0.01,2019,6
CA,023,Humboldt County,CA-023,202006,0.52,2020,6
CA,023,Humboldt County,CA-023,202106,1.13,2021,6
CA,023,Humboldt County,CA-023,202206,1.55,2022,6
CA,023,Humboldt County,CA-023,202306,0.14,2023,6
CA,025,Imperial County,CA-025,201306,0,2013,6
CA,025,Imperial County,CA-025,201406,0,2014,6
CA,025,Imperial County,CA-025,201506,0.06,2015,6
CA,025,Imperial County,CA-025,201606,0,2016,6
CA,025,Imperial County,CA-025,201706,0,2017,6
CA,025,Imperial County,CA-025,201806,0,2018,6
CA,025,Imperial County,CA-025,201906,0,2019,6
CA,025,Imperial County,CA-025,202006,0,2020,6
CA,025,Imperial County,CA-025,202106,0.01,2021,6
CA,025,Imperial County,CA-025,202206,0,2022,6
CA,025,Imperial County,CA-025,202306,0,2023,6
CA,027,Inyo County,CA-027,201306,0,2013,6
CA,027,Inyo County,CA-027,201406,0,2014,6
CA,027,Inyo County,CA-027,201506,0.1,2015,6
CA,027,Inyo County,CA-027,201606,0.27,2016,6
CA,027,Inyo County,CA-027,201706,0.01,2017,6
CA,027,Inyo County,CA-027,201806,0,2018,6
CA,027,Inyo County,CA-027,201906,0.04,2019,6
CA,027,Inyo County,CA-027,202006,0.07,2020,6
CA,027,Inyo County,CA-027,202106,0.01,2021,6
CA,027,Inyo County,CA-027,202206,0.09,2022,6
CA,027,Inyo County,CA-027,202306,0.33,2023,6
CA,029,Kern County,CA-029,201306,0,2013,6
CA,029,Kern County,CA-029,201406,0,2014,6
CA,029,Kern County,CA-029,201506,0.05,2015,6
CA,029,Kern County,CA-029,201606,0,2016,6
CA,029,Kern County,CA-029,201706,0.01,2017,6
CA,029,Kern County,CA-029,201806,0,2018,6
CA,029,Kern County,CA-029,201906,0.1,2019,6
CA,029,Kern County,CA-029,202006,0.05,2020,6
CA,029,Kern County,CA-029,202106,0.05,2021,6
CA,029,Kern County,CA-029,202206,0.17,2022,6
CA,029,Kern County,CA-029,202306,0.21,2023,6
CA,031,Kings County,CA-031,201306,0,2013,6
CA,031,Kings County,CA-031,201406,0,2014,6
CA,031,Kings County,CA-031,201506,0.03,2015,6
CA,031,Kings County,CA-031,201606,0.03,2016,6
CA,031,Kings County,CA-031,201706,0.01,2017,6
CA,031,Kings County,CA-031,201806,0,2018,6
CA,031,Kings County,CA-031,201906,0.09,2019,6
CA,031,Kings County,CA-031,202006,0,2020,6
CA,031,Kings County,CA-031,202106,0,2021,6
CA,031,Kings County,CA-031,202206,0.05,2022,6
CA,031,Kings County,CA-031,202306,0.02,2023,6
CA,033,Lake County,CA-033,201306,1.11,2013,6
CA,033,Lake County,CA-033,201406,0,2014,6
CA,033,Lake County,CA-033,201506,0.08,2015,6
CA,033,Lake County,CA-033,201606,0.26,2016,6
CA,033,Lake County,CA-033,201706,0.28,2017,6
CA,033,Lake County,CA-033,201806,0.01,2018,6
CA,033,Lake County,CA-033,201906,0.01,2019,6
CA,033,Lake County,CA-033,202006,0.02,2020,6
CA,033,Lake County,CA-033,202106,0.05,2021,6
CA,033,Lake County,CA-033,202206,0.66,2022,6
CA,033,Lake County,CA-033,202306,0.02,2023,6
CA,035,Lassen County,CA-035,201306,1.06,2013,6
CA,035,Lassen County,CA-035,201406,0.22,2014,6
CA,035,Lassen County,CA-035,201506,0.74,2015,6
CA,035,Lassen County,CA-035,201606,0.56,2016,6
CA,035,Lassen County,CA-035,201706,0.66,2017,6
CA,035,Lassen County,CA-035,201806,0.32,2018,6
CA,035,Lassen County,CA-035,201906,0.46,2019,6
CA,035,Lassen County,CA-035,202006,0.39,2020,6
CA,035,Lassen County,CA-035,202106,0.34,2021,6
CA,035,Lassen County,CA-035,202206,1.48,2022,6
CA,035,Lassen County,CA-035,202306,2.07,2023,6
CA,037,Los Angeles County,CA-037,201306,0,2013,6
CA,037,Los Angeles County,CA-037,201406,0,2014,6
CA,037,Los Angeles County,CA-037,201506,0.04,2015,6
CA,037,Los Angeles County,CA-037,201606,0.01,2016,6
CA,037,Los Angeles County,CA-037,201706,0.03,2017,6
CA,037,Los Angeles County,CA-037,201806,0,2018,6
CA,037,Los Angeles County,CA-037,201906,0.03,2019,6
CA,037,Los Angeles County,CA-037,202006,0.01,2020,6
CA,037,Los Angeles County,CA-037,202106,0,2021,6
CA,037,Los Angeles County,CA-037,202206,0.13,2022,6
CA,037,Los Angeles County,CA-037,202306,0.08,2023,6
CA,039,Madera County,CA-039,201306,0.05,2013,6
CA,039,Madera County,CA-039,201406,0.02,2014,6
CA,039,Madera County,CA-039,201506,0.14,2015,6
CA,039,Madera County,CA-039,201606,0.23,2016,6
CA,039,Madera County,CA-039,201706,0.14,2017,6
CA,039,Madera County,CA-039,201806,0,2018,6
CA,039,Madera County,CA-039,201906,0.12,2019,6
CA,039,Madera County,CA-039,202006,0.11,2020,6
CA,039,Madera County,CA-039,202106,0.08,2021,6
CA,039,Madera County,CA-039,202206,0.02,2022,6
CA,039,Madera County,CA-039,202306,0.37,2023,6
CA,041,Marin County,CA-041,201306,0.95,2013,6
CA,041,Marin County,CA-041,201406,0.01,2014,6
CA,041,Marin County,CA-041,201506,0.27,2015,6
CA,041,Marin County,CA-041,201606,0.03,2016,6
CA,041,Marin County,CA-041,201706,0.3,2017,6
CA,041,Marin County,CA-041,201806,0,2018,6
CA,041,Marin County,CA-041,201906,0.01,2019,6
CA,041,Marin County,CA-041,202006,0,2020,6
CA,041,Marin County,CA-041,202106,0.01,2021,6
CA,041,Marin County,CA-041,202206,0.56,2022,6
CA,041,Marin County,CA-041,202306,0.03,2023,6
CA,043,Mariposa County,CA-043,201306,0.12,2013,6
CA,043,Mariposa County,CA-043,201406,0.05,2014,6
CA,043,Mariposa County,CA-043,201506,0.23,2015,6
CA,043,Mariposa County,CA-043,201606,0.18,2016,6
CA,043,Mariposa County,CA-043,201706,0.29,2017,6
CA,043,Mariposa County,CA-043,201806,0,2018,6
CA,043,Mariposa County,CA-043,201906,0.17,2019,6
CA,043,Mariposa County,CA-043,202006,0.1,2020,6
CA,043,Mariposa County,CA-043,202106,0.19,2021,6
CA,043,Mariposa County,CA-043,202206,0.08,2022,6
CA,043,Mariposa County,CA-043,202306,0.62,2023,6
CA,045,Mendocino County,CA-045,201306,1.33,2013,6
CA,045,Mendocino County,CA-045,201406,0.04,2014,6
CA,045,Mendocino County,CA-045,201506,0.07,2015,6
CA,045,Mendocino County,CA-045,201606,0.46,2016,6
CA,045,Mendocino County,CA-045,201706,0.26,2017,6
CA,045,Mendocino County,CA-045,201806,0.1,2018,6
CA,045,Mendocino County,CA-045,201906,0.02,2019,6
CA,045,Mendocino County,CA-045,202006,0.07,2020,6
CA,045,Mendocino County,CA-045,202106,0.24,2021,6
CA,045,Mendocino County,CA-045,202206,1.07,2022,6
CA,045,Mendocino County,CA-045,202306,0.03,2023,6
CA,047,Merced County,CA-047,201306,0.05,2013,6
CA,047,Merced County,CA-047,201406,0,2014,6
CA,047,Merced County,CA-047,201506,0,2015,6
CA,047,Merced County,CA-047,201606,0,2016,6
CA,047,Merced County,CA-047,201706,0.02,2017,6
CA,047,Merced County,CA-047,201806,0,2018,6
CA,047,Merced County,CA-047,201906,0,2019,6
CA,047,Merced County,CA-047,202006,0,2020,6
CA,047,Merced County,CA-047,202106,0,2021,6
CA,047,Merced County,CA-047,202206,0.01,2022,6
CA,047,Merced County,CA-047,202306,0.01,2023,6
CA,049,Modoc County,CA-049,201306,0.92,2013,6
CA,049,Modoc County,CA-049,201406,0.47,2014,6
CA,049,Modoc County,CA-049,201506,0.54,2015,6
CA,049,Modoc County,CA-049,201606,0.85,2016,6
CA,049,Modoc County,CA-049,201706,0.96,2017,6
CA,049,Modoc County,CA-049,201806,0.44,2018,6
CA,049,Modoc County,CA-049,201906,0.18,2019,6
CA,049,Modoc County,CA-049,202006,0.78,2020,6
CA,049,Modoc County,CA-049,202106,0.21,2021,6
CA,049,Modoc County,CA-049,202206,1.27,2022,6
CA,049,Modoc County,CA-049,202306,1.59,2023,6
CA,051,Mono County,CA-051,201306,0.08,2013,6
CA,051,Mono County,CA-051,201406,0.04,2014,6
CA,051,Mono County,CA-051,201506,0.88,2015,6
CA,051,Mono County,CA-051,201606,0.6,2016,6
CA,051,Mono County,CA-051,201706,0.12,2017,6
CA,051,Mono County,CA-051,201806,0.01,2018,6
CA,051,Mono County,CA-051,201906,0.23,2019,6
CA,051,Mono County,CA-051,202006,0.31,2020,6
CA,051,Mono County,CA-051,202106,0.51,2021,6
CA,051,Mono County,CA-051,202206,0.07,2022,6
CA,051,Mono County,CA-051,202306,1.27,2023,6
CA,053,Monterey County,CA-053,201306,0.01,2013,6
CA,053,Monterey County,CA-053,201406,0,2014,6
CA,053,Monterey County,CA-053,201506,0.05,2015,6
CA,053,Monterey County,CA-053,201606,0.01,2016,6
CA,053,Monterey County,CA-053,201706,0.05,2017,6
CA,053,Monterey County,CA-053,201806,0,2018,6
CA,053,Monterey County,CA-053,201906,0.03,2019,6
CA,053,Monterey County,CA-053,202006,0.01,2020,6
CA,053,Monterey County,CA-053,202106,0,2021,6
CA,053,Monterey County,CA-053,202206,0.07,2022,6
CA,053,Monterey County,CA-053,202306,0.18,2023,6
CA,055,Napa County,CA-055,201306,0.65,2013,6
CA,055,Napa County,CA-055,201406,0,2014,6
CA,055,Napa County,CA-055,201506,0.11,2015,6
CA,055,Napa County,CA-055,201606,0.01,2016,6
CA,055,Napa County,CA-055,201706,0.38,2017,6
CA,055,Napa County,CA-055,201806,0,2018,6
CA,055,Napa County,CA-055,201906,0,2019,6
CA,055,Napa County,CA-055,202006,0,2020,6
CA,055,Napa County,CA-055,202106,0,2021,6
CA,055,Napa County,CA-055,202206,0.29,2022,6
CA,055,Napa County,CA-055,202306,0.02,2023,6
CA,057,Nevada County,CA-057,201306,1.73,2013,6
CA,057,Nevada County,CA-057,201406,0,2014,6
CA,057,Nevada County,CA-057,201506,0.63,2015,6
CA,057,Nevada County,CA-057,201606,0.15,2016,6
CA,057,Nevada County,CA-057,201706,0.65,2017,6
CA,057,Nevada County,CA-057,201806,0.14,2018,6
CA,057,Nevada County,CA-057,201906,0.46,2019,6
CA,057,Nevada County,CA-057,202006,0.26,2020,6
CA,057,Nevada County,CA-057,202106,0.07,2021,6
CA,057,Nevada County,CA-057,202206,1.39,2022,6
CA,057,Nevada County,CA-057,202306,1.02,2023,6
CA,059,Orange County,CA-059,201306,0.01,2013,6
CA,059,Orange County,CA-059,201406,0,2014,6
CA,059,Orange County,CA-059,201506,0.02,2015,6
CA,059,Orange County,CA-059,201606,0.02,2016,6
CA,059,Orange County,CA-059,201706,0,2017,6
CA,059,Orange County,CA-059,201806,0,2018,6
CA,059,Orange County,CA-059,201906,0.02,2019,6
CA,059,Orange County,CA-059,202006,0.05,2020,6
CA,059,Orange County,CA-059,202106,0.01,2021,6
CA,059,Orange County,CA-059,202206,0.06,2022,6
CA,059,Orange County,CA-059,202306,0.05,2023,6
CA,061,Placer County,CA-061,201306,1.45,2013,6
CA,061,Placer County,CA-061,201406,0.01,2014,6
CA,061,Placer County,CA-061,201506,0.77,2015,6
CA,061,Placer County,CA-061,201606,0.08,2016,6
CA,061,Placer County,CA-061,201706,0.56,2017,6
CA,061,Placer County,CA-061,201806,0.06,2018,6
CA,061,Placer County,CA-061,201906,0.23,2019,6
CA,061,Placer County,CA-061,202006,0.27,2020,6
CA,061,Placer County,CA-061,202106,0.05,2021,6
CA,061,Placer County,CA-061,202206,1.02,2022,6
CA,061,Placer County,CA-061,202306,0.86,2023,6
CA,063,Plumas County,CA-063,201306,0.94,2013,6
CA,063,Plumas County,CA-063,201406,0.02,2014,6
CA,063,Plumas County,CA-063,201506,0.65,2015,6
CA,063,Plumas County,CA-063,201606,0.62,2016,6
CA,063,Plumas County,CA-063,201706,0.61,2017,6
CA,063,Plumas County,CA-063,201806,0.33,2018,6
CA,063,Plumas County,CA-063,201906,0.5,2019,6
CA,063,Plumas County,CA-063,202006,0.35,2020,6
CA,063,Plumas County,CA-063,202106,0.16,2021,6
CA,063,Plumas County,CA-063,202206,1.27,2022,6
CA,063,Plumas County,CA-063,202306,2.18,2023,6
CA,065,Riverside County,CA-065,201306,0,2013,6
CA,065,Riverside County,CA-065,201406,0,2014,6
CA,065,Riverside County,CA-065,201506,0.05,2015,6
CA,065,Riverside County,CA-065,201606,0,2016,6
CA,065,Riverside County,CA-065,201706,0,2017,6
CA,065,Riverside County,CA-065,201806,0,2018,6
CA,065,Riverside County,CA-065,201906,0,2019,6
CA,065,Riverside County,CA-065,202006,0.02,2020,6
CA,065,Riverside County,CA-065,202106,0.05,2021,6
CA,065,Riverside County,CA-065,202206,0.04,2022,6
CA,065,Riverside County,CA-065,202306,0.04,2023,6
CA,067,Sacramento County,CA-067,201306,0.27,2013,6
CA,067,Sacramento County,CA-067,201406,0,2014,6
CA,067,Sacramento County,CA-067,201506,0.1,2015,6
CA,067,Sacramento County,CA-067,201606,0,2016,6
CA,067,Sacramento County,CA-067,201706,0.19,2017,6
CA,067,Sacramento County,CA-067,201806,0,2018,6
CA,067,Sacramento County,CA-067,201906,0.01,2019,6
CA,067,Sacramento County,CA-067,202006,0.01,2020,6
CA,067,Sacramento County,CA-067,202106,0,2021,6
CA,067,Sacramento County,CA-067,202206,0.16,2022,6
CA,067,Sacramento County,CA-067,202306,0.01,2023,6
CA,069,San Benito County,CA-069,201306,0.01,2013,6
CA,069,San Benito County,CA-069,201406,0,2014,6
CA,069,San Benito County,CA-069,201506,0.02,2015,6
CA,069,San Benito County,CA-069,201606,0,2016,6
CA,069,San Benito County,CA-069,201706,0.03,2017,6
CA,069,San Benito County,CA-069,201806,0,2018,6
CA,069,San Benito County,CA-069,201906,0.03,2019,6
CA,069,San Benito County,CA-069,202006,0,2020,6
CA,069,San Benito County,CA-069,202106,0,2021,6
CA,069,San Benito County,CA-069,202206,0.17,2022,6
CA,069,San Benito County,CA-069,202306,0.15,2023,6
CA,071,San Bernardino County,CA-071,201306,0,2013,6
CA,071,San Bernardino County,CA-071,201406,0,2014,6
CA,071,San Bernardino County,CA-071,201506,0.06,2015,6
CA,071,San Bernardino County,CA-071,201606,0.03,2016,6
CA,071,San Bernardino County,CA-071,201706,0,2017,6
CA,071,San Bernardino County,CA-071,201806,0,2018,6
CA,071,San Bernardino County,CA-071,201906,0.01,2019,6
CA,071,San Bernardino County,CA-071,202006,0,2020,6
CA,071,San Bernardino County,CA-071,202106,0.05,2021,6
CA,071,San Bernardino County,CA-071,202206,0.04,2022,6
CA,071,San Bernardino County,CA-071,202306,0.06,2023,6
CA,073,San Diego County,CA-073,201306,0,2013,6
CA,073,San Diego County,CA-073,201406,0,2014,6
CA,073,San Diego County,CA-073,201506,0.09,2015,6
CA,073,San Diego County,CA-073,201606,0,2016,6
CA,073,San Diego County,CA-073,201706,0.01,2017,6
CA,073,San Diego County,CA-073,201806,0,2018,6
CA,073,San Diego County,CA-073,201906,0.06,2019,6
CA,073,San Diego County,CA-073,202006,0.11,2020,6
CA,073,San Diego County,CA-073,202106,0.01,2021,6
CA,073,San Diego County,CA-073,202206,0.02,2022,6
CA,073,San Diego County,CA-073,202306,0.07,2023,6
CA,075,San Francisco County,CA-075,201306,0.28,2013,6
CA,075,San Francisco County,CA-075,201406,0.01,2014,6
CA,075,San Francisco County,CA-075,201506,0.23,2015,6
CA,075,San Francisco County,CA-075,201606,0.01,2016,6
CA,075,San Francisco County,CA-075,201706,0.19,2017,6
CA,075,San Francisco County,CA-075,201806,0,2018,6
CA,075,San Francisco County,CA-075,201906,0,2019,6
CA,075,San Francisco County,CA-075,202006,0,2020,6
CA,075,San Francisco County,CA-075,202106,0.01,2021,6
CA,075,San Francisco County,CA-075,202206,0.36,2022,6
CA,075,San Francisco County,CA-075,202306,0.01,2023,6
CA,077,San Joaquin County,CA-077,201306,0.12,2013,6
CA,077,San Joaquin County,CA-077,201406,0.01,2014,6
CA,077,San Joaquin County,CA-077,201506,0.1,2015,6
CA,077,San Joaquin County,CA-077,201606,0,2016,6
CA,077,San Joaquin County,CA-077,201706,0.06,2017,6
CA,077,San Joaquin County,CA-077,201806,0,2018,6
CA,077,San Joaquin County,CA-077,201906,0,2019,6
CA,077,San Joaquin County,CA-077,202006,0,2020,6
CA,077,San Joaquin County,CA-077,202106,0,2021,6
CA,077,San Joaquin County,CA-077,202206,0.07,2022,6
CA,077,San Joaquin County,CA-077,202306,0,2023,6
CA,079,San Luis Obispo County,CA-079,201306,0,2013,6
CA,079,San Luis Obispo County,CA-079,201406,0,2014,6
CA,079,San Luis Obispo County,CA-079,201506,0.07,2015,6
CA,079,San Luis Obispo County,CA-079,201606,0,2016,6
CA,079,San Luis Obispo County,CA-079,201706,0,2017,6
CA,079,San Luis Obispo County,CA-079,201806,0,2018,6
CA,079,San Luis Obispo County,CA-079,201906,0.01,2019,6
CA,079,San Luis Obispo County,CA-079,202006,0.01,2020,6
CA,079,San Luis Obispo County,CA-079,202106,0.01,2021,6
CA,079,San Luis Obispo County,CA-079,202206,0,2022,6
CA,079,San Luis Obispo County,CA-079,202306,0.15,2023,6
CA,081,San Mateo County,CA-081,201306,0.17,2013,6
CA,081,San Mateo County,CA-081,201406,0.01,2014,6
CA,081,San Mateo County,CA-081,201506,0.19,2015,6
CA,081,San Mateo County,CA-081,201606,0.01,2016,6
CA,081,San Mateo County,CA-081,201706,0.09,2017,6
CA,081,San Mateo County,CA-081,201806,0.01,2018,6
CA,081,San Mateo County,CA-081,201906,0.03,2019,6
CA,081,San Mateo County,CA-081,202006,0.02,2020,6
CA,081,San Mateo County,CA-081,202106,0.03,2021,6
CA,081,San Mateo County,CA-081,202206,0.12,2022,6
CA,081,San Mateo County,CA-081,202306,0.08,2023,6
CA,083,Santa Barbara County,CA-083,201306,0.01,2013,6
CA,083,Santa Barbara County,CA-083,201406,0,2014,6
CA,083,Santa Barbara County,CA-083,201506,0.21,2015,6
CA,083,Santa Barbara County,CA-083,201606,0,2016,6
CA,083,Santa Barbara County,CA-083,201706,0,2017,6
CA,083,Santa Barbara County,CA-083,201806,0.01,2018,6
CA,083,Santa Barbara County,CA-083,201906,0.01,2019,6
CA,083,Santa Barbara County,CA-083,202006,0.02,2020,6
CA,083,Santa Barbara County,CA-083,202106,0,2021,6
CA,083,Santa Barbara County,CA-083,202206,0,2022,6
CA,083,Santa Barbara County,CA-083,202306,0.27,2023,6
CA,085,Santa Clara County,CA-085,201306,0.04,2013,6
CA,085,Santa Clara County,CA-085,201406,0.01,2014,6
CA,085,Santa Clara County,CA-085,201506,0.07,2015,6
CA,085,Santa Clara County,CA-085,201606,0,2016,6
CA,085,Santa Clara County,CA-085,201706,0.08,2017,6
CA,085,Santa Clara County,CA-085,201806,0,2018,6
CA,085,Santa Clara County,CA-085,201906,0.02,2019,6
CA,085,Santa Clara County,CA-085,202006,0.01,2020,6
CA,085,Santa Clara County,CA-085,202106,0,2021,6
CA,085,Santa Clara County,CA-085,202206,0.02,2022,6
CA,085,Santa Clara County,CA-085,202306,0.07,2023,6
CA,087,Santa Cruz County,CA-087,201306,0.09,2013,6
CA,087,Santa Cruz County,CA-087,201406,0.01,2014,6
CA,087,Santa Cruz County,CA-087,201506,0.06,2015,6
CA,087,Santa Cruz County,CA-087,201606,0,2016,6
CA,087,Santa Cruz County,CA-087,201706,0.09,2017,6
CA,087,Santa Cruz County,CA-087,201806,0.02,2018,6
CA,087,Santa Cruz County,CA-087,201906,0.05,2019,6
CA,087,Santa Cruz County,CA-087,202006,0.02,2020,6
CA,087,Santa Cruz County,CA-087,202106,0.02,2021,6
CA,087,Santa Cruz County,CA-087,202206,0.06,2022,6
CA,087,Santa Cruz County,CA-087,202306,0.18,2023,6
CA,089,Shasta County,CA-089,201306,1.95,2013,6
CA,089,Shasta County,CA-089,201406,0.1,2014,6
CA,089,Shasta County,CA-089,201506,0.57,2015,6
CA,089,Shasta County,CA-089,201606,1.67,2016,6
CA,089,Shasta County,CA-089,201706,0.77,2017,6
CA,089,Shasta County,CA-089,201806,0.12,2018,6
CA,089,Shasta County,CA-089,201906,0.16,2019,6
CA,089,Shasta County,CA-089,202006,0.31,2020,6
CA,089,Shasta County,CA-089,202106,0.05,2021,6
CA,089,Shasta County,CA-089,202206,1.14,2022,6
CA,089,Shasta County,CA-089,202306,0.85,2023,6
CA,091,Sierra County,CA-091,201306,1.15,2013,6
CA,091,Sierra County,CA-091,201406,0,2014,6
CA,091,Sierra County,CA-091,201506,0.76,2015,6
CA,091,Sierra County,CA-091,201606,0.25,2016,6
CA,091,Sierra County,CA-091,201706,0.64,2017,6
