state,county_code,county_name,state_county,date,value,year,month
CA,091,Sierra County,CA-091,201709,58.4,2017,9
CA,091,Sierra County,CA-091,201809,59.4,2018,9
CA,091,Sierra County,CA-091,201909,56.1,2019,9
CA,091,Sierra County,CA-091,202009,63,2020,9
CA,091,Sierra County,CA-091,202109,61.3,2021,9
CA,091,Sierra County,CA-091,202209,62.6,2022,9
CA,091,Sierra County,CA-091,202309,57.2,2023,9
CA,093,Siskiyou County,CA-093,201309,59,2013,9
CA,093,Siskiyou County,CA-093,201409,63.5,2014,9
CA,093,Siskiyou County,CA-093,201509,61,2015,9
CA,093,Siskiyou County,CA-093,201609,60.1,2016,9
CA,093,Siskiyou County,CA-093,201709,61.3,2017,9
CA,093,Siskiyou County,CA-093,201809,60.6,2018,9
CA,093,Siskiyou County,CA-093,201909,57.5,2019,9
CA,093,Siskiyou County,CA-093,202009,65.5,2020,9
CA,093,Siskiyou County,CA-093,202109,62.1,2021,9
CA,093,Siskiyou County,CA-093,202209,64.4,2022,9
CA,093,Siskiyou County,CA-093,202309,58.9,2023,9
CA,095,Solano County,CA-095,201309,70.8,2013,9
CA,095,Solano County,CA-095,201409,72,2014,9
CA,095,Solano County,CA-095,201509,72.8,2015,9
CA,095,Solano County,CA-095,201609,70.4,2016,9
CA,095,Solano County,CA-095,201709,72.8,2017,9
CA,095,Solano County,CA-095,201809,69.6,2018,9
CA,095,Solano County,CA-095,201909,71.4,2019,9
CA,095,Solano County,CA-095,202009,74.6,2020,9
CA,095,Solano County,CA-095,202109,72.4,2021,9
CA,095,Solano County,CA-095,202209,74.6,2022,9
CA,095,Solano County,CA-095,202309,68.9,2023,9
CA,097,Sonoma County,CA-097,201309,64.6,2013,9
CA,097,Sonoma County,CA-097,201409,66.2,2014,9
CA,097,Sonoma County,CA-097,201509,67.6,2015,9
CA,097,Sonoma County,CA-097,201609,65.8,2016,9
CA,097,Sonoma County,CA-097,201709,69.1,2017,9
CA,097,Sonoma County,CA-097,201809,64.6,2018,9
CA,097,Sonoma County,CA-097,201909,66.4,2019,9
CA,097,Sonoma County,CA-097,202009,69.6,2020,9
CA,097,Sonoma County,CA-097,202109,66.7,2021,9
CA,097,Sonoma County,CA-097,202209,68.5,2022,9
CA,097,Sonoma County,CA-097,202309,64,2023,9
CA,099,Stanislaus County,CA-099,201309,71,2013,9
CA,099,Stanislaus County,CA-099,201409,73.7,2014,9
CA,099,Stanislaus County,CA-099,201509,74.2,2015,9
CA,099,Stanislaus County,CA-099,201609,72.4,2016,9
CA,099,Stanislaus County,CA-099,201709,73.6,2017,9
CA,099,Stanislaus County,CA-099,201809,72.1,2018,9
CA,099,Stanislaus County,CA-099,201909,72.2,2019,9
CA,099,Stanislaus County,CA-099,202009,75.4,2020,9
CA,099,Stanislaus County,CA-099,202109,74.5,2021,9
CA,099,Stanislaus County,CA-099,202209,76.5,2022,9
CA,099,Stanislaus County,CA-099,202309,70.5,2023,9
CA,101,Sutter County,CA-101,201309,72.4,2013,9
CA,101,Sutter County,CA-101,201409,75.4,2014,9
CA,101,Sutter County,CA-101,201509,75,2015,9
CA,101,Sutter County,CA-101,201609,74.3,2016,9
CA,101,Sutter County,CA-101,201709,76,2017,9
CA,101,Sutter County,CA-101,201809,73,2018,9
CA,101,Sutter County,CA-101,201909,73.3,2019,9
CA,101,Sutter County,CA-101,202009,77,2020,9
CA,101,Sutter County,CA-101,202109,76.5,2021,9
CA,101,Sutter County,CA-101,202209,77.6,2022,9
CA,101,Sutter County,CA-101,202309,72.4,2023,9
CA,103,Tehama County,CA-103,201309,68,2013,9
CA,103,Tehama County,CA-103,201409,72.2,2014,9
CA,103,Tehama County,CA-103,201509,71.1,2015,9
CA,103,Tehama County,CA-103,201609,71.3,2016,9
CA,103,Tehama County,CA-103,201709,71.7,2017,9
CA,103,Tehama County,CA-103,201809,70.5,2018,9
CA,103,Tehama County,CA-103,201909,68.4,2019,9
CA,103,Tehama County,CA-103,202009,74.6,2020,9
CA,103,Tehama County,CA-103,202109,72.8,2021,9
CA,103,Tehama County,CA-103,202209,74.5,2022,9
CA,103,Tehama County,CA-103,202309,68.1,2023,9
CA,105,Trinity County,CA-105,201309,63.4,2013,9
CA,105,Trinity County,CA-105,201409,67.2,2014,9
CA,105,Trinity County,CA-105,201509,64.5,2015,9
CA,105,Trinity County,CA-105,201609,65,2016,9
CA,105,Trinity County,CA-105,201709,65.7,2017,9
CA,105,Trinity County,CA-105,201809,64.4,2018,9
CA,105,Trinity County,CA-105,201909,62.7,2019,9
CA,105,Trinity County,CA-105,202009,67.9,2020,9
CA,105,Trinity County,CA-105,202109,66.3,2021,9
CA,105,Trinity County,CA-105,202209,68.5,2022,9
CA,105,Trinity County,CA-105,202309,63.2,2023,9
CA,107,Tulare County,CA-107,201309,65.8,2013,9
CA,107,Tulare County,CA-107,201409,68.6,2014,9
CA,107,Tulare County,CA-107,201509,68.3,2015,9
CA,107,Tulare County,CA-107,201609,65.2,2016,9
CA,107,Tulare County,CA-107,201709,65.1,2017,9
CA,107,Tulare County,CA-107,201809,67.3,2018,9
CA,107,Tulare County,CA-107,201909,64.6,2019,9
CA,107,Tulare County,CA-107,202009,69.5,2020,9
CA,107,Tulare County,CA-107,202109,67.7,2021,9
CA,107,Tulare County,CA-107,202209,70,2022,9
CA,107,Tulare County,CA-107,202309,64,2023,9
CA,109,Tuolumne County,CA-109,201309,60.3,2013,9
CA,109,Tuolumne County,CA-109,201409,63.5,2014,9
CA,109,Tuolumne County,CA-109,201509,64.2,2015,9
CA,109,Tuolumne County,CA-109,201609,61.4,2016,9
CA,109,Tuolumne County,CA-109,201709,60.6,2017,9
CA,109,Tuolumne County,CA-109,201809,63,2018,9
CA,109,Tuolumne County,CA-109,201909,60,2019,9
CA,109,Tuolumne County,CA-109,202009,66,2020,9
CA,109,Tuolumne County,CA-109,202109,65.1,2021,9
CA,109,Tuolumne County,CA-109,202209,65,2022,9
CA,109,Tuolumne County,CA-109,202309,59.7,2023,9
CA,111,Ventura County,CA-111,201309,69,2013,9
CA,111,Ventura County,CA-111,201409,70.9,2014,9
CA,111,Ventura County,CA-111,201509,72.3,2015,9
CA,111,Ventura County,CA-111,201609,67.7,2016,9
CA,111,Ventura County,CA-111,201709,67.8,2017,9
CA,111,Ventura County,CA-111,201809,68,2018,9
CA,111,Ventura County,CA-111,201909,68.2,2019,9
CA,111,Ventura County,CA-111,202009,71.4,2020,9
CA,111,Ventura County,CA-111,202109,68.6,2021,9
CA,111,Ventura County,CA-111,202209,73.2,2022,9
CA,111,Ventura County,CA-111,202309,64.9,2023,9
CA,113,Yolo County,CA-113,201309,71.6,2013,9
CA,113,Yolo County,CA-113,201409,74,2014,9
CA,113,Yolo County,CA-113,201509,74,2015,9
CA,113,Yolo County,CA-113,201609,72.9,2016,9
CA,113,Yolo County,CA-113,201709,74,2017,9
CA,113,Yolo County,CA-113,201809,71.4,2018,9
CA,113,Yolo County,CA-113,201909,72.3,2019,9
CA,113,Yolo County,CA-113,202009,76,2020,9
CA,113,Yolo County,CA-113,202109,75,2021,9
CA,113,Yolo County,CA-113,202209,76.2,2022,9
CA,113,Yolo County,CA-113,202309,70.7,2023,9
CA,115,Yuba County,CA-115,201309,69.8,2013,9
CA,115,Yuba County,CA-115,201409,73.3,2014,9
CA,115,Yuba County,CA-115,201509,73.3,2015,9
CA,115,Yuba County,CA-115,201609,71.9,2016,9
CA,115,Yuba County,CA-115,201709,73,2017,9
CA,115,Yuba County,CA-115,201809,72.1,2018,9
CA,115,Yuba County,CA-115,201909,70,2019,9
CA,115,Yuba County,CA-115,202009,76.3,2020,9
CA,115,Yuba County,CA-115,202109,74.7,2021,9
CA,115,Yuba County,CA-115,202209,76.2,2022,9
CA,115,Yuba County,CA-115,202309,69.7,2023,9
